Accident_Occurred,Hours_Worked,Weather_Risk_Index,Machine_Age_Years,Employee_Experience_Years,Safety_Violations,Inspection_Frequency,Job_Risk_Level,Shift_Type,Area,Employee_Age,Noise_Level_dB,Temperature_C
1,6,0.9774640410414793,14,19,4,10,1,0,0,44,88.42536008020598,31.247304768806274
0,8,0.31134935156724786,15,0,2,8,2,0,0,28,85.57040448829724,30.508823983903753
1,11,0.6932712512632296,16,28,8,11,3,1,1,37,96.72390877013468,36.014035561040906
0,10,0.39887816595583947,1,1,1,4,2,0,0,61,59.60505009377061,14.09765421268054
1,6,0.33713937862451326,18,24,1,3,3,0,1,47,63.89050639189396,16.62988987177279
0,7,0.5587869978436257,12,13,9,9,2,0,1,27,80.969918908371,29.40154382080982
1,7,0.9066985476992094,11,18,9,2,3,1,0,44,74.6193922926085,18.94687828779623
1,8,0.3535247957654515,9,7,6,11,3,1,0,29,58.74410940619346,32.526593092557825
1,9,0.27795100216245006,9,23,3,2,1,1,1,56,68.68317146055921,21.319320753650214
1,10,0.8146350557412366,8,28,7,7,2,1,1,20,75.77584480189108,23.852328022885235
1,9,0.8127393442300905,5,13,5,10,3,0,0,48,88.30351116478997,22.868880281534395
0,9,0.11625548163152577,11,8,1,8,1,0,0,18,78.3258864378895,19.095146384830123
1,11,0.9363109610416772,18,22,4,7,2,0,0,31,96.06087632533033,26.35690615713892
1,10,0.9642382230466885,12,3,1,4,1,0,1,29,79.56007884402203,33.8299726648182
0,9,0.2445211444098041,16,12,1,10,1,0,1,56,76.21772297852327,20.046223857604005
0,10,0.21993943263782068,8,19,0,8,1,0,0,30,82.38216578510486,35.95089361553258
1,11,0.9853467505521024,19,4,5,9,1,0,1,26,66.9325332122611,17.273433073459394
1,9,0.7515369565092945,5,22,1,9,1,1,0,45,86.24945340882319,24.50195065644246
0,8,0.767503285315569,12,15,3,7,2,0,1,45,62.753947764549785,18.08853131945881
1,11,0.12013210696021903,2,12,8,1,1,1,0,46,78.95079728574478,28.724068230807358
0,10,0.4879637715858459,2,21,6,1,1,0,1,33,59.137349244705575,27.304493478984732
0,9,0.6772010568944197,6,24,6,8,1,0,0,18,58.619619056350075,36.990726297063425
1,6,0.9843230520201947,2,5,4,11,1,1,1,58,89.12287588390456,12.99141454937105
1,11,0.9839513713520613,14,27,8,1,2,0,1,32,65.90534927420532,10.423924241872196
1,11,0.284569348447514,19,7,7,10,1,1,0,34,98.37976751021954,26.759686607333855
1,7,0.8675076538641923,5,29,4,5,1,0,0,50,89.26304456579945,39.10527588121582
0,8,0.18941961926343764,3,12,0,10,1,0,0,19,67.04657618110832,39.497780967792295
1,7,0.058074896980741086,5,3,0,11,2,1,1,33,61.466631753080335,26.75276445672023
0,9,0.7062630282978972,17,28,3,8,2,0,1,57,66.81734950428438,25.915938381468475
0,6,0.7089501269448187,18,18,7,5,2,0,0,27,89.63946979011001,25.3158498626455
0,10,0.5052564308999296,18,9,1,7,1,0,1,62,63.661040198557004,23.848053229917
0,11,0.05712404411369221,2,9,8,5,1,0,1,20,83.9388473962828,37.48196203232491
0,11,0.3361445246883713,2,11,2,3,1,0,1,52,75.80653351787322,23.787296202648214
1,7,0.9041395582840233,16,3,4,2,2,0,0,28,97.47389204703228,28.40571386012092
0,9,0.3299790717014457,19,12,1,3,1,0,0,64,59.017980014861905,31.726324874090267
0,8,0.1286739777328202,14,15,0,9,1,0,0,32,76.62160374824124,25.01765665414854
0,8,0.6030594028882893,15,5,3,3,1,0,0,25,50.50132073052541,39.30451803740698
1,11,0.9195154879857409,10,4,1,8,2,1,1,64,65.9304686975344,36.729725193761155
1,11,0.9984963422686749,2,28,9,5,1,0,0,32,70.19772921961793,18.694347434282022
0,8,0.4243695383776379,6,29,7,1,1,0,1,40,63.49208003106992,32.08411207943122
1,9,0.9614539479126347,19,11,4,9,2,0,0,22,72.44902931454806,37.87782663383358
0,8,0.16378986191275002,9,28,5,11,1,0,0,58,53.00764372034626,24.538110502685615
0,10,0.0813483914002826,3,23,0,10,1,0,1,46,77.03734184627987,29.106637038811417
0,6,0.1197254642366904,16,9,2,9,2,0,0,53,95.29629349254128,38.784455637846165
1,7,0.9600160543912213,7,4,6,2,1,0,0,43,74.80510800437794,16.894082102378803
1,6,0.9764624136708254,9,28,6,9,3,0,0,26,66.90251883922359,24.614949650726224
1,7,0.013656130943845324,8,2,8,4,1,1,0,61,98.75171220233665,28.03652793594248
0,11,0.4808858318412478,13,10,6,5,2,0,1,57,85.44389750901945,38.609442155329475
0,10,0.5619585965486008,2,6,5,3,2,0,1,57,64.40415573462539,24.904005745326995
1,8,0.9303742495816959,4,16,4,4,1,0,0,27,65.81494131767448,37.9755846643995
1,10,0.3507043102076588,12,19,2,8,1,0,0,31,97.25644501081997,20.4866383168618
0,9,0.7265902971390192,6,0,5,6,2,0,1,38,90.54132789538303,10.434431547432531
0,6,0.2756773545666352,9,20,0,1,1,0,1,44,73.80478681230203,14.546634330729779
1,10,0.9781459631470762,10,25,7,7,3,0,1,59,75.02663448541213,36.60256463464569
0,11,0.5388950488911048,15,19,2,7,2,0,1,58,63.786700089391175,21.752955669014916
0,8,0.43546002440140286,4,27,3,11,2,0,0,35,83.23616780614896,24.16903179947827
0,10,0.6159537748415682,18,27,1,4,2,0,0,25,94.35280462816543,12.046385692089597
1,7,0.22207440060633787,2,6,9,7,1,1,0,19,81.51497666960513,25.50273480173902
0,8,0.39535620725924403,4,13,2,10,1,0,1,31,73.36003711595058,37.39487247785148
1,10,0.688197703824584,3,20,8,8,1,1,0,37,68.14311786805828,31.927011581645196
1,11,0.43017190713844966,9,8,7,3,1,0,1,27,97.1683400090022,12.902550955851831
0,11,0.4025523005655858,1,17,4,10,1,0,1,48,64.46089906142457,29.092198077308392
0,9,0.74875957239219,15,12,6,8,1,0,1,24,75.096219213643,13.225802912845028
1,8,0.9015006758041588,9,2,8,6,2,0,0,38,67.63279759768243,26.64826451016669
1,6,0.9435011870765071,2,3,1,6,1,0,0,18,98.01439641760774,25.70706424365756
0,8,0.7054735870848027,5,0,2,6,1,0,1,28,60.062566653995006,26.909698014219966
0,11,0.4381235102025136,17,14,8,2,1,0,1,48,79.90431740686972,16.463931065272064
1,7,0.3809724085018641,10,2,2,10,1,1,0,41,73.28055936812964,39.304611057632485
0,8,0.3389445741504381,13,9,8,5,2,0,1,41,68.12601502656648,33.28387298714614
0,6,0.2525445126752852,14,23,1,6,1,0,1,36,78.35896618360837,19.246584489655454
1,9,0.0983772161419002,4,5,2,2,1,1,1,55,91.4098601162568,16.251750414910333
0,9,0.6736622117166148,3,27,5,2,1,0,0,27,62.59040092174016,17.454654829401143
0,11,0.7116347044107671,15,5,1,10,1,0,1,52,77.3055217424953,32.232550767527854
1,6,0.3585701519617116,8,22,5,9,1,1,0,24,53.79395010569786,30.716423093275047
0,11,0.6917778069150584,8,7,4,7,1,0,0,51,79.95924380923293,13.583251436697681
1,10,0.8868588370958979,13,23,0,8,1,0,1,35,68.31652067420228,39.88024801745164
0,11,0.584218514811762,2,5,3,6,1,0,0,42,88.28666436497059,18.134595899695917
1,7,0.9651224727923482,11,24,9,10,2,1,1,22,94.51483875722892,12.743255985285014
0,7,0.2656801245733148,17,18,5,11,1,0,0,38,78.96706839325635,17.366240071954472
0,11,0.26412520849126253,12,17,1,4,1,0,1,31,73.94839601980402,33.671217810335044
0,6,0.6596899330932544,16,24,8,8,1,0,0,51,68.04106718955747,13.27069141259496
1,8,0.6537015391133968,12,13,6,11,2,1,0,55,62.944479371913765,13.150550172432188
0,9,0.5447018258157865,1,3,9,4,1,0,1,45,53.72494539787328,13.942122028240258
0,9,0.1839143975954518,7,3,0,5,1,0,1,64,54.58299461563732,37.39727350500658
1,9,0.948613892364559,6,9,4,10,1,0,0,61,69.968930495931,37.28343096911943
1,11,0.6013196650605961,17,23,9,11,1,1,0,39,64.71736315334718,23.81897167078901
1,10,0.8161899380262146,1,10,5,10,2,0,1,58,68.82195640047391,13.636089568317466
0,9,0.7706462832570289,18,17,1,6,1,0,0,31,59.75741449237397,38.228277415833176
1,10,0.03243411405010832,17,15,2,10,1,1,1,59,90.47950893037574,26.829495044752992
1,11,0.8017303601923089,15,5,4,3,1,1,0,60,64.23540967531623,33.708913736589174
0,6,0.2558173664610901,1,0,8,7,1,0,1,40,93.91332200191893,31.12722970243848
1,8,0.9108978699845391,11,29,7,4,2,0,0,31,87.57983042376134,30.658495093146215
1,9,0.9768065770352231,15,28,0,5,1,0,0,34,68.11381656574059,20.35712416178576
0,6,0.5998472585657597,16,23,3,11,1,0,0,23,66.67616005478608,13.844516225938285
1,11,0.4382672448855973,8,28,7,6,1,1,0,21,63.284379619719175,29.124278650095455
1,11,0.9978868110445832,3,10,8,9,1,0,1,54,79.10915228996703,12.84112739868601
1,10,0.07943749876432904,9,16,2,7,1,1,1,39,51.16000940457234,20.685515544220923
0,7,0.49902914163463785,9,13,7,9,1,0,0,22,91.92891106425577,27.218987034182486
1,7,0.21412991226924294,15,7,9,11,3,0,1,26,91.97279977282312,39.46215144910017
1,10,0.9803506373580019,4,13,3,1,2,0,1,31,72.08476609847483,39.746101664751436
1,9,0.8400507024025582,8,8,2,11,2,0,1,27,71.39679512112582,29.445633424639613
1,10,0.8146741426956434,15,13,1,6,1,0,1,27,90.64732421673969,36.24764376125479
1,11,0.8572795867537278,6,16,1,2,2,0,1,36,85.33089958892893,33.52735901950335
1,10,0.9349364992187181,10,8,8,7,1,1,1,30,83.57032968445296,32.96703535986291
1,9,0.9410857343816832,2,7,3,8,2,0,1,57,52.70743439323413,13.13683879855444
0,6,0.41964773339858685,19,7,7,5,2,0,0,60,65.82430272257125,39.71553162717883
1,11,0.3099598595597364,10,7,6,6,2,1,1,34,94.41630459891869,38.79453648626887
0,8,0.6881954376839341,9,22,5,11,1,0,0,55,91.47884506717506,17.715969046623513
0,7,0.45296145225613316,18,0,9,5,1,0,1,42,86.2604731897782,27.924258016355136
0,6,0.22377644826811804,5,19,9,1,1,0,0,35,58.3870691779827,30.585771977545175
0,9,0.7244936950335429,4,16,8,9,1,0,0,55,73.99908735607568,21.12141209551226
1,7,0.6085297865450178,13,5,2,7,2,1,0,32,84.48674921463873,21.36880072685871
1,6,0.24130148912401528,5,9,7,9,1,1,1,23,67.33765148420966,39.132590710639114
1,7,0.8490298882735612,16,7,9,8,1,1,0,62,94.9614473878664,18.24953250107137
0,9,0.5296792462233557,1,29,7,3,2,0,1,28,70.30832925687886,36.31893352702054
1,11,0.8234317973654713,7,16,8,9,1,0,1,50,97.67040645871528,32.42891349160712
0,10,0.11550332363645222,11,5,8,10,1,0,1,44,77.48532243704781,25.657834366713622
1,6,0.8517025893782624,15,0,3,7,1,0,0,59,96.75743167319871,20.300485459215032
1,10,0.7966799123706217,17,17,4,3,2,0,1,19,97.7724492430815,13.317658363989757
0,8,0.7638838036598141,13,3,2,6,2,0,1,44,94.57145035642102,22.201914473059674
1,6,0.3615262385235902,11,23,1,8,1,1,0,64,98.1631881379307,19.651446884642105
1,7,0.5943575284997095,11,7,2,6,2,1,1,56,81.97294865586957,33.45011839334494
1,8,0.34172886782962686,3,6,9,10,3,1,0,26,94.45796097136068,37.423644867570886
0,7,0.40573325320710807,7,20,0,1,1,0,0,47,76.72455779989367,26.57962203027056
0,10,0.36385598978759104,12,20,3,1,1,0,0,39,70.49038439907028,38.454177938443465
0,8,0.25695252530448687,10,24,6,10,1,0,0,55,92.4156406497649,16.176738077453216
0,6,0.47415001734076345,9,10,9,1,1,0,0,62,80.9858984605695,23.849590123184406
1,7,0.1681263325302842,7,7,2,8,1,1,0,54,65.0583559730432,34.09914460317256
0,6,0.2674871743791256,2,6,1,9,2,0,0,60,81.35063082232737,34.1151450842084
1,10,0.8098952351960969,12,27,1,3,1,0,1,30,69.98100863694472,33.11116746650315
0,9,0.47066731924013705,4,23,6,8,1,0,1,57,59.20044424605153,19.22403934444189
1,7,0.02305113936665426,4,18,0,6,2,1,1,28,70.02017398578245,32.240892047814754
0,6,0.1930029610166344,2,15,5,11,1,0,0,55,81.47817017787568,11.100612592622808
1,10,0.5316617316501865,7,14,3,8,3,1,1,56,91.01902675689422,11.129144603063459
1,10,0.8974115968924249,11,24,7,7,1,0,1,26,54.81539985694313,24.67075561885425
0,8,0.7969408370318577,8,26,6,4,1,0,0,60,62.399820824562354,38.87147060374346
0,10,0.7978245770867978,11,21,0,10,1,0,0,47,66.52866781346552,10.055918731844402
1,8,0.055684290129030645,6,18,9,7,1,1,0,31,99.14620124708618,23.426309330438606
0,7,0.1397163581211467,17,11,9,2,2,0,0,48,76.9554165636478,10.084522929162999
0,6,0.477991761259159,17,18,9,1,2,0,1,37,91.18515111015404,29.057866943591147
0,8,0.27254264200343536,5,15,4,9,1,0,1,47,73.33010127674581,23.072958620427116
0,8,0.13630252808886323,12,5,7,7,2,0,1,21,70.29767599956955,15.525023268552006
1,6,0.69087658175816,13,7,0,6,1,1,0,53,50.99498564802793,18.410084029575422
1,10,0.11027382541615793,3,8,0,7,1,1,1,49,80.9803419124904,23.515845587730613
0,9,0.6301211206953653,14,29,7,6,2,0,1,49,56.89821739997602,35.35698426347135
0,10,0.5114021663326219,10,14,8,11,1,0,0,38,60.166714474777045,34.437199469561875
0,7,0.6007654595534473,14,20,9,2,2,0,1,18,84.0033084273557,38.718899523041664
0,7,0.2148284178651424,11,17,1,8,1,0,0,30,81.96785918032305,13.185854378389688
0,6,0.709183253387747,2,28,8,4,2,0,0,48,84.32592633266856,20.6855053749373
0,11,0.1775301888054569,6,10,9,1,1,0,1,25,50.64395034252406,29.63564462228611
1,11,0.3337273251256563,18,25,2,2,1,1,1,43,92.44076435635023,30.44650352712151
0,10,0.5039237349814657,13,20,2,6,1,0,0,54,79.66186471615035,30.178107456551977
0,7,0.4788012142508612,18,27,6,1,1,0,1,59,78.82215840869245,25.235624027185626
1,9,0.2191815722695314,2,7,5,8,2,1,1,60,71.3140075439235,10.37152125696635
0,9,0.6523818572480651,16,24,0,2,2,0,1,33,52.24186465858975,38.63874077711647
1,10,0.3920563097401564,5,18,4,3,1,1,1,61,91.26397523012227,18.019644542385407
1,7,0.9303853156402774,9,14,0,3,2,0,1,64,92.3586624663043,16.01597321788073
0,10,0.4539026699164148,11,16,1,3,2,0,0,34,96.19475379995487,32.602621023943044
1,8,0.8487902018909684,8,5,3,5,2,1,0,43,84.42009269959783,15.674393884223441
1,7,0.815229466563962,4,17,3,1,1,1,1,62,98.22263310127295,35.391992590484364
0,8,0.6392731965501904,7,14,0,3,1,0,0,53,73.8906609948982,11.818435085062998
0,6,0.6735494542227443,13,23,0,10,1,0,1,53,88.69447223494379,15.150377626693885
0,8,0.1896378017971717,7,11,1,11,1,0,0,35,64.14002248792758,23.926630407591425
0,7,0.21293971568390668,12,11,1,10,1,0,1,55,92.53824073697297,19.20073303463234
0,7,0.21474449349794478,7,24,2,4,2,0,1,44,74.77912578619306,19.78901617425014
0,6,0.4640713688149791,16,19,7,7,2,0,1,41,55.288906641837514,33.12548949282082
1,9,0.1969478592674968,17,18,9,10,1,1,1,38,59.05824083790043,30.75663560189287
0,6,0.49848245991002815,11,3,5,2,1,0,1,34,56.01583394034881,18.245703113653484
1,7,0.8502576095923993,15,20,4,8,1,0,1,44,54.621624540869085,35.992171461126475
1,7,0.8975013319550207,19,0,4,4,2,1,0,37,63.93502925806127,33.76909253029564
0,7,0.28088938096667193,8,11,3,5,1,0,0,41,53.274806094825834,17.26948526477731
1,11,0.4058151165321128,1,19,0,7,3,0,1,38,83.55091829578664,14.081863692440255
1,8,0.6048834367399882,15,29,2,6,1,1,1,40,60.50318982822422,21.171822231860112
1,11,0.893743638947159,12,18,8,6,1,0,0,21,91.3569066734103,27.888191376014987
0,7,0.5183327547480038,8,24,7,5,1,0,1,41,52.91400094817863,29.313137576681456
0,6,0.6043113203289913,9,6,3,10,2,0,0,63,99.6603868935094,35.39923945163118
0,8,0.16786313379716544,11,28,5,1,1,0,0,19,73.58583348883147,22.39826082991423
1,6,0.9686597493572064,15,18,8,9,1,1,1,60,86.7836906543183,25.86769889582422
0,9,0.3561626425297417,19,26,1,5,2,0,0,32,53.61865849983272,16.14289929405027
0,7,0.2122195188367294,12,11,5,6,1,0,1,57,63.47504905635185,22.248818653733473
0,6,0.09135316527484882,6,15,8,3,1,0,0,42,50.6872021398178,29.820261440761577
1,9,0.1619978497528327,4,17,5,4,2,1,0,38,97.79601276179878,36.158519260637505
0,9,0.17457252080194674,16,14,0,10,1,0,0,58,73.31072858969044,16.44790249296348
1,7,0.7945320732873614,1,24,2,4,2,1,1,25,54.045731157509216,15.414180652981205
1,10,0.6883834185855413,16,3,8,4,2,1,1,53,83.32368003266927,32.92479699112016
1,11,0.8371852811708125,19,26,2,1,1,0,1,47,61.344526664811966,28.09666735279939
0,9,0.24031234709752836,7,12,8,4,1,0,0,26,80.62414752351503,35.72371883240978
0,8,0.5686638665829481,1,4,2,3,1,0,1,34,54.97544173146363,25.96751259031638
1,7,0.683203203291567,17,27,6,2,1,1,0,18,60.29828432977,24.100178877979072
0,11,0.3617795371135799,12,23,2,1,2,0,0,64,81.47588787977969,12.665050694950121
0,8,0.7147896941775675,7,14,6,6,1,0,1,34,92.57236185576977,35.40126661105416
1,10,0.4181722223541985,11,2,4,11,1,1,1,32,50.11513067039817,33.83244844447436
0,11,0.17686666458135913,18,10,2,5,1,0,0,59,55.19693992366278,36.71168848319469
0,7,0.64797217294579,17,24,5,7,2,0,0,52,77.0365732704137,25.871051947760385
1,8,0.2130061655127513,10,2,0,9,1,1,1,26,85.81153131077332,13.838199734562256
1,7,0.6875230217050055,19,28,8,6,1,1,0,62,74.43464904158448,24.501118137923903
1,10,0.6052374314340442,9,7,6,2,1,1,1,25,99.59420520359504,27.1077352903241
0,9,0.20962901507312237,8,20,4,7,2,0,0,49,73.50132547711794,28.739641782767205
0,9,0.34512387195884986,2,20,6,8,1,0,1,52,53.76015947014428,29.55722834050644
0,10,0.7163185012768394,18,9,9,8,1,0,0,45,72.66897559474897,33.1967972253124
0,6,0.7215868653774254,13,0,8,2,1,0,0,30,66.16162830752532,35.89445912609887
1,11,0.06778311677135151,4,17,2,6,2,1,1,49,84.09394432453763,17.533561226162632
1,10,0.9610228076173901,16,23,3,6,2,1,1,23,90.44504078461597,20.636479404797104
1,9,0.9408193964832816,3,28,7,2,2,1,0,49,73.34711224127071,22.89758357124961
1,8,0.500016862011433,16,22,1,3,2,1,0,38,52.90549623382937,32.150974612791565
0,7,0.4650606916851536,7,22,5,3,1,0,1,31,52.44285474226735,11.079443289213703
0,8,0.48227999636642904,1,29,5,5,2,0,0,49,66.1053042236822,21.86081707928463
0,11,0.452057177255038,16,9,1,9,1,0,1,64,55.90805607306859,10.250452983910364
0,10,0.015527600425745636,5,27,7,7,1,0,1,23,74.00369011694373,17.198122569219844
0,8,0.07641911634161813,18,24,1,6,1,0,0,47,91.4911171153893,16.879574222844766
1,9,0.3771945804203186,11,25,1,5,1,1,1,36,55.817256912082506,11.706673366533378
0,7,0.24477372065163971,17,16,5,5,1,0,1,46,69.55042632512388,16.318556235769613
0,11,0.6728128267238966,2,18,6,4,1,0,0,21,64.97374521669343,37.59315134875517
1,6,0.5948137491696613,2,11,5,3,2,1,1,41,76.40550815922109,36.67649076543105
0,11,0.09080609314451327,12,3,9,7,1,0,1,46,95.61243092704862,30.030376625870314
1,6,0.3791132769903538,16,7,8,8,2,1,1,50,56.493769934779024,28.927967410454542
1,9,0.9229739569983716,6,6,0,10,2,1,0,58,62.68656102113159,27.133544083092026
1,10,0.4416046375138286,3,29,7,11,3,1,1,40,50.95540537661954,28.463303956161102
1,11,0.5316348807626555,4,15,4,5,3,0,0,42,71.28605551131803,32.54272567891692
1,11,0.7794423281235312,4,0,0,6,1,1,0,24,93.9136545320088,25.77128683462843
1,9,0.8457198021864999,9,1,6,3,2,0,0,39,73.93851147864618,16.28392302479021
0,10,0.11413836959539092,14,1,8,10,1,0,0,47,64.79798358892529,15.42919267408153
0,8,0.5975617894459174,7,13,6,7,1,0,1,27,91.3397066487596,17.242617651165233
0,10,0.29946708457949534,19,13,8,11,1,0,1,37,78.87977486566325,28.2470919718512
1,6,0.6262667673365704,14,29,1,3,1,1,1,29,93.09377798466963,12.149752722320754
1,8,0.11587600934244058,7,15,7,1,3,0,0,46,97.97053329285978,10.451946394940236
1,10,0.841924403256425,19,22,0,10,1,0,1,20,52.860764629236805,37.935312849339034
0,6,0.409421394290014,1,28,9,2,2,0,0,61,59.99034084286073,27.57582769397707
0,9,0.6500370308464348,6,28,4,5,1,0,0,48,97.30389824268622,12.250660371322057
1,10,0.9639241468589259,7,24,3,9,2,0,1,18,57.84046246243411,33.1275909701454
0,11,0.7267945359068863,18,19,4,10,2,0,0,64,74.31717117947831,19.94369875566693
1,7,0.41773576159737535,14,29,0,1,1,1,0,34,81.42643225672583,31.354644806604725
0,6,0.1644512759078881,19,24,5,3,1,0,1,34,57.78891165700928,18.083828888901206
1,10,0.599346854735055,14,6,7,2,1,1,1,21,53.98799973418446,36.003382382578536
0,7,0.3704484034447364,1,14,0,4,1,0,0,62,60.02649821836617,21.754651672212038
0,7,0.24230761772113762,4,7,2,8,2,0,1,39,79.19710725166617,25.125410488563602
0,11,0.4136452936199977,6,25,3,4,1,0,0,42,78.17604260557547,27.229794414461814
1,8,0.897248350732822,19,10,2,9,2,0,0,55,51.40477465608437,34.55907056346827
1,6,0.8969041216680771,15,0,7,6,3,1,1,24,82.82489019770009,18.446492358894538
0,10,0.29415033673505053,7,5,1,4,2,0,1,48,94.38854899857145,28.54445321617945
1,9,0.8381279610054962,1,3,3,9,2,0,0,56,79.10437684613446,15.914279238823731
0,8,0.7689923942400827,9,9,2,11,1,0,0,59,82.97225810348625,30.101629749851526
0,8,0.36290585669178377,2,18,1,4,2,0,1,23,56.556874094435486,19.57212358944782
1,8,0.8969500748128709,15,20,6,2,1,0,0,51,52.77403721987275,16.084345218412075
0,8,0.05396259808660586,5,13,9,1,1,0,1,45,64.23474910596855,17.614263982016467
1,6,0.7845308336614355,7,2,0,8,3,0,0,22,63.097043976880585,11.298225617966168
1,9,0.6159017087153711,2,28,4,3,1,0,0,56,79.58664958717202,23.078504044408184
0,8,0.6795661241579983,8,18,7,3,1,0,0,38,65.98058417574406,28.832647731252784
1,10,0.3496755192412194,1,11,1,7,1,1,1,44,82.57799977180267,17.04895111787568
0,6,0.4249252943080316,8,26,7,2,1,0,0,31,75.20978560204499,33.45100353781069
0,6,0.6515134507054766,10,4,2,5,1,0,1,53,69.51288543472376,34.40007033301987
1,7,0.27507061126549837,14,25,9,7,1,0,1,62,91.37478070992967,26.292345045608105
1,10,0.35981690214930573,19,28,3,6,1,1,0,51,62.44302838538032,29.00241673955996
1,10,0.6193828396942805,17,19,3,2,2,1,1,29,50.6804640617584,11.281147292178876
0,7,0.687727941568749,9,26,6,1,1,0,0,48,62.80399898168666,27.491663497757752
1,9,0.8639490492564432,7,21,8,1,1,0,1,18,68.664694126487,33.02889607943945
1,8,0.35674680913745427,14,6,7,4,3,0,1,62,60.372187026688245,10.142441099984605
1,8,0.610311772349323,1,1,1,7,1,1,1,34,72.21338345440782,15.612775497086362
1,10,0.032745871477383504,4,22,2,4,1,1,1,50,67.0778514262155,35.38218957087922
0,11,0.6709794228108094,8,21,7,2,1,0,1,42,69.95990238480317,14.801456928498933
0,10,0.7988222045326968,3,11,2,6,1,0,1,41,67.86289479880615,25.88360351557324
1,9,0.1085655740374869,3,2,1,5,1,1,1,37,60.55729339888531,24.8375259516626
0,9,0.03208303020735359,12,6,1,10,1,0,0,64,64.02654777180598,36.869313933559795
1,8,0.9354222243696467,6,18,3,8,1,1,0,51,53.77769352378431,38.72505292878188
1,7,0.8744517832604881,13,8,7,1,1,0,1,38,53.64407661923588,30.3981357306955
0,7,0.31679898900252224,10,19,6,9,1,0,1,61,90.92523172202223,22.310120622235964
